VUOSI;VIIKKO;VAR_N_OSTOT;ATC_KOODI;SHORTAGE
2024;10;50;D06;5
2024;10;1143;D07;5
2024;10;129;D10;5
2024;10;36;D11;5
2024;10;33;G02;9
2024;10;2556;G03;9
2024;10;1889;G04;9
2024;10;98;H01;4
2024;10;324;H02;4
2024;10;2501;H03;4
2024;10;13;H05;4
2024;10;2725;J01;9
2024;10;129;J02;9
2024;10;360;J05;9
2024;10;173;L01;12
2024;10;333;L02;12
2024;10;61;L03;12
2024;10;953;L04;12
2024;10;3377;M01;5
2024;10;52;M02;5
2024;10;553;M03;5
2024;10;398;M04;5
2024;10;247;M05;5
2024;10;6571;N02;35
2024;10;1180;N03;35
2024;10;537;N04;35
2024;10;4867;N05;35
2024;10;7280;N06;35
2024;10;139;N07;35
2024;10;225;P01;1
2024;10;1823;R01;7
2024;10;3948;R03;7
2024;10;1942;R06;7
2024;10;1917;S01;2
2024;10;41;V01;0
2024;10;1951;A02;5
2024;10;49;A03;5
2024;10;28;A04;5
2024;10;18;A05;5
2024;10;214;A06;5
2024;10;270;A07;5
2024;10;57;A09;5
2024;10;2752;A10;5
2024;10;39;A11;5
2024;10;835;A12;5
2024;10;1628;B01;3
2024;10;52;B03;3
2024;10;434;C01;16
2024;10;62;C02;16
2024;10;990;C03;16
2024;10;2337;C07;16
2024;10;1879;C08;16
2024;10;3911;C09;16
2024;10;4065;C10;16
2024;10;56;D01;5
2024;10;37;D05;5
2024;10;28;D06;5
2024;10;690;D07;5
2024;10;80;D10;5
2024;10;23;D11;5
2024;10;1243;G03;9
2024;10;955;G04;9
2024;10;61;H01;4
2024;10;185;H02;4
2024;10;1406;H03;4
2024;10;1618;J01;9
2024;10;66;J02;9
2024;10;201;J05;9
2024;10;105;L01;12
2024;10;145;L02;12
2024;10;45;L03;12
2024;10;485;L04;12
2024;10;2086;M01;5
2024;10;44;M02;5
2024;10;368;M03;5
2024;10;208;M04;5
2024;10;122;M05;5
2024;10;3884;N02;35
2024;10;771;N03;35
2024;10;239;N04;35
2024;10;3014;N05;35
2024;10;4084;N06;35
2024;10;67;N07;35
2024;10;134;P01;1
2024;10;1008;R01;7
2024;10;2355;R03;7
2024;10;1121;R06;7
2024;10;1050;S01;2
2024;10;4562;A02;5
2024;10;86;A03;5
2024;10;117;A04;5
2024;10;56;A05;5
2024;10;468;A06;5
2024;10;665;A07;5
2024;10;69;A09;5
2024;10;6565;A10;5
2024;10;44;A11;5
2024;10;2106;A12;5
2024;10;3959;B01;3
2024;10;52;B02;3
2024;10;185;B03;3
2024;10;45;B05;3
2024;10;1177;C01;16
2024;10;93;C02;16
2024;10;2772;C03;16
2024;10;5225;C07;16
2024;10;3945;C08;16
2024;10;8647;C09;16
2024;10;8361;C10;16
2024;10;142;D01;5
2024;10;97;D05;5
2024;10;85;D06;5
2024;10;1059;D07;5
2024;10;138;D10;5
2024;10;60;D11;5
2024;10;10;G02;9
2024;10;3056;G03;9
2024;10;2843;G04;9
2024;10;103;H01;4
2024;10;425;H02;4
2024;10;3424;H03;4
2024;10;32;H05;4
2024;10;3161;J01;9
2024;10;135;J02;9
2024;10;368;J05;9
2024;10;229;L01;12
2024;10;373;L02;12
2024;10;82;L03;12
2024;10;1177;L04;12
2024;10;4411;M01;5
2024;10;82;M02;5
2024;10;662;M03;5
2024;10;563;M04;5
2024;10;404;M05;5
2024;10;9246;N02;35
2024;10;1476;N03;35
2024;10;815;N04;35
2024;10;6404;N05;35
2024;10;9295;N06;35
2024;10;166;N07;35
2024;10;353;P01;1
2024;10;1920;R01;7
2024;10;4406;R03;7
2024;10;1943;R06;7
2024;10;2016;S01;2
2024;10;39;V01;0
2024;10;41;V03;0
2024;10;2188;A02;5
2024;10;46;A03;5
2024;10;69;A04;5
2024;10;13;A05;5
2024;10;197;A06;5
2024;10;267;A07;5
2024;10;30;A09;5
2024;10;3283;A10;5
2024;10;15;A11;5
2024;10;844;A12;5
2024;10;2271;B01;3
2024;10;22;B02;3
2024;10;92;B03;3
2024;10;819;C01;16
2024;10;60;C02;16
2024;10;1567;C03;16
2024;10;3149;C07;16
2024;10;1954;C08;16
2024;10;4411;C09;16
2024;10;4087;C10;16
2024;10;68;D01;5
2024;10;28;D05;5
2024;10;32;D06;5
2024;10;498;D07;5
2024;10;38;D10;5
2024;10;1396;G03;9
2024;10;1313;G04;9
2024;10;34;H01;4
2024;10;217;H02;4
2024;10;1523;H03;4
2024;10;15;H05;4
2024;10;1506;J01;9
2024;10;61;J02;9
2024;10;126;J05;9
2024;10;103;L01;12
2024;10;163;L02;12
2024;10;21;L03;12
2024;10;554;L04;12
2024;10;2145;M01;5
2024;10;72;M02;5
2024;10;262;M03;5
2024;10;258;M04;5
2024;10;163;M05;5
2024;10;4445;N02;35
2024;10;751;N03;35
2024;10;324;N04;35
2024;10;3063;N05;35
2024;10;4202;N06;35
2024;10;98;N07;35
2024;10;181;P01;1
2024;10;816;R01;7
2024;10;2133;R03;7
2024;10;805;R06;7
2024;10;887;S01;2
2024;10;1892;A02;5
2024;10;33;A03;5
2024;10;35;A04;5
2024;10;19;A05;5
2024;10;296;A06;5
2024;10;200;A07;5
2024;10;28;A09;5
2024;10;2719;A10;5
2024;10;719;A12;5
2024;10;1790;B01;3
2024;10;32;B02;3
2024;10;70;B03;3
2024;10;578;C01;16
2024;10;63;C02;16
2024;10;1260;C03;16
2024;10;2353;C07;16
2024;10;1623;C08;16
2024;10;3511;C09;16
2024;10;3443;C10;16
2024;10;49;D01;5
2024;10;20;D05;5
2024;10;461;D07;5
2024;10;36;D10;5
2024;10;1079;G03;9
2024;10;1196;G04;9
2024;10;33;H01;4
2024;10;170;H02;4
2024;10;1308;H03;4
2024;10;1095;J01;9
2024;10;42;J02;9
2024;10;117;J05;9
2024;10;83;L01;12
2024;10;152;L02;12
2024;10;486;L04;12
2024;10;1423;M01;5
2024;10;237;M03;5
2024;10;222;M04;5
2024;10;102;M05;5
2024;10;3840;N02;35
2024;10;573;N03;35
2024;10;265;N04;35
2024;10;2549;N05;35
2024;10;3516;N06;35
2024;10;68;N07;35
2024;10;126;P01;1
2024;10;652;R01;7
2024;10;1997;R03;7
2024;10;655;R06;7
2024;10;775;S01;2
2024;10;4504;A02;5
2024;10;88;A03;5
2024;10;123;A04;5
2024;10;45;A05;5
2024;10;587;A06;5
2024;10;601;A07;5
2024;10;95;A09;5
2024;10;7402;A10;5
2024;10;28;A11;5
2024;10;1767;A12;5
2024;10;4198;B01;3
2024;10;76;B02;3
2024;10;117;B03;3
2024;10;24;B05;3
2024;10;1505;C01;16
2024;10;182;C02;16
2024;10;2719;C03;16
2024;10;6587;C07;16
2024;10;4461;C08;16
2024;10;9631;C09;16
2024;10;8958;C10;16
2024;10;164;D01;5
2024;10;74;D05;5
2024;10;67;D06;5
2024;10;1501;D07;5
2024;10;148;D10;5
2024;10;67;D11;5
2024;10;25;G02;9
2024;10;3302;G03;9
2024;10;2818;G04;9
2024;10;113;H01;4
2024;10;430;H02;4
2024;10;3714;H03;4
2024;10;36;H05;4
2024;10;3233;J01;9
2024;10;116;J02;9
2024;10;381;J05;9
2024;10;235;L01;12
2024;10;395;L02;12
2024;10;62;L03;12
2024;10;1412;L04;12
2024;10;4289;M01;5
2024;10;56;M02;5
2024;10;699;M03;5
2024;10;593;M04;5
2024;10;204;M05;5
2024;10;9520;N02;35
2024;10;1296;N03;35
2024;10;666;N04;35
2024;10;6992;N05;35
2024;10;10504;N06;35
2024;10;233;N07;35
2024;10;385;P01;1
2024;10;2107;R01;7
2024;10;4737;R03;7
2024;10;1900;R06;7
2024;10;2202;S01;2
2024;10;43;V01;0
2024;10;2035;A02;5
2024;10;45;A03;5
2024;10;79;A04;5
2024;10;277;A06;5
2024;10;206;A07;5
2024;10;40;A09;5
2024;10;2946;A10;5
2024;10;780;A12;5
2024;10;2045;B01;3
2024;10;64;B03;3
2024;10;702;C01;16
2024;10;118;C02;16
2024;10;1194;C03;16
2024;10;2708;C07;16
2024;10;1961;C08;16
2024;10;4134;C09;16
2024;10;4365;C10;16
2024;10;36;D01;5
2024;10;37;D05;5
2024;10;27;D06;5
2024;10;525;D07;5
2024;10;45;D10;5
2024;10;21;D11;5
2024;10;1282;G03;9
2024;10;1419;G04;9
2024;10;28;H01;4
2024;10;176;H02;4
2024;10;1522;H03;4
2024;10;1160;J01;9
2024;10;52;J02;9
2024;10;136;J05;9
2024;10;97;L01;12
2024;10;221;L02;12
2024;10;62;L03;12
2024;10;492;L04;12
2024;10;1697;M01;5
2024;10;29;M02;5
2024;10;277;M03;5
2024;10;318;M04;5
2024;10;148;M05;5
2024;10;4284;N02;35
2024;10;669;N03;35
2024;10;262;N04;35
2024;10;2960;N05;35
2024;10;3578;N06;35
2024;10;89;N07;35
2024;10;111;P01;1
2024;10;636;R01;7
2024;10;2248;R03;7
2024;10;735;R06;7
2024;10;857;S01;2
2024;10;2326;A02;5
2024;10;42;A03;5
2024;10;44;A04;5
2024;10;28;A05;5
2024;10;146;A06;5
2024;10;193;A07;5
2024;10;48;A09;5
2024;10;2900;A10;5
2024;10;975;A12;5
2024;10;2017;B01;3
2024;10;27;B02;3
2024;10;62;B03;3
2024;10;685;C01;16
2024;10;134;C02;16
2024;10;1716;C03;16
2024;10;3033;C07;16
2024;10;1825;C08;16
2024;10;4130;C09;16
2024;10;4069;C10;16
2024;10;35;D01;5
2024;10;27;D05;5
2024;10;31;D06;5
2024;10;365;D07;5
2024;10;927;G03;9
2024;10;1198;G04;9
2024;10;22;H01;4
2024;10;152;H02;4
2024;10;1420;H03;4
2024;10;1121;J01;9
2024;10;44;J02;9
2024;10;112;J05;9
2024;10;68;L01;12
2024;10;142;L02;12
2024;10;16;L03;12
2024;10;373;L04;12
2024;10;1426;M01;5
2024;10;36;M02;5
2024;10;254;M03;5
2024;10;251;M04;5
2024;10;124;M05;5
2024;10;3873;N02;35
2024;10;802;N03;35
2024;10;278;N04;35
2024;10;3619;N05;35
2024;10;4061;N06;35
2024;10;72;N07;35
2024;10;116;P01;1
2024;10;559;R01;7
2024;10;1695;R03;7
2024;10;792;R06;7
2024;10;700;S01;2
2024;10;1030;A02;5
2024;10;28;A03;5
2024;10;27;A04;5
2024;10;108;A06;5
2024;10;166;A07;5
2024;10;33;A09;5
2024;10;1731;A10;5
2024;10;25;A11;5
2024;10;351;A12;5
2024;10;1353;B01;3
2024;10;45;B03;3
2024;10;418;C01;16
2024;10;63;C02;16
2024;10;895;C03;16
2024;10;1718;C07;16
2024;10;1121;C08;16
2024;10;2361;C09;16
2024;10;2544;C10;16
2024;10;33;D01;5
2024;10;12;D05;5
2024;10;292;D07;5
2024;10;30;D10;5
2024;10;702;G03;9
2024;10;704;G04;9
2024;10;17;H01;4
2024;10;141;H02;4
2024;10;706;H03;4
2024;10;752;J01;9
2024;10;36;J02;9
2024;10;83;J05;9
2024;10;58;L01;12
2024;10;90;L02;12
2024;10;20;L03;12
2024;10;298;L04;12
2024;10;872;M01;5
2024;10;36;M02;5
2024;10;124;M03;5
2024;10;152;M04;5
2024;10;79;M05;5
2024;10;2275;N02;35
2024;10;368;N03;35
2024;10;154;N04;35
2024;10;1648;N05;35
2024;10;1899;N06;35
2024;10;41;N07;35
2024;10;60;P01;1
2024;10;397;R01;7
2024;10;1415;R03;7
2024;10;435;R06;7
2024;10;489;S01;2
2024;10;1435;A02;5
2024;10;28;A03;5
2024;10;36;A04;5
2024;10;119;A06;5
2024;10;198;A07;5
2024;10;23;A09;5
2024;10;2342;A10;5
2024;10;699;A12;5
2024;10;1712;B01;3
2024;10;14;B02;3
2024;10;43;B03;3
2024;10;647;C01;16
2024;10;35;C02;16
2024;10;1196;C03;16
2024;10;2270;C07;16
2024;10;1388;C08;16
2024;10;3211;C09;16
2024;10;3533;C10;16
2024;10;38;D01;5
2024;10;17;D05;5
2024;10;338;D07;5
2024;10;30;D10;5
2024;10;808;G03;9
2024;10;1076;G04;9
2024;10;24;H01;4
2024;10;138;H02;4
2024;10;1066;H03;4
2024;10;793;J01;9
2024;10;17;J02;9
2024;10;105;J05;9
2024;10;75;L01;12
2024;10;96;L02;12
2024;10;307;L04;12
2024;10;1060;M01;5
2024;10;163;M03;5
2024;10;256;M04;5
2024;10;168;M05;5
2024;10;3212;N02;35
2024;10;511;N03;35
2024;10;226;N04;35
2024;10;2244;N05;35
2024;10;2830;N06;35
2024;10;40;N07;35
2024;10;87;P01;1
2024;10;447;R01;7
2024;10;1499;R03;7
2024;10;523;R06;7
2024;10;586;S01;2
2024;10;2473;A02;5
2024;10;57;A03;5
2024;10;33;A04;5
2024;10;223;A06;5
2024;10;345;A07;5
2024;10;43;A09;5
2024;10;4508;A10;5
2024;10;21;A11;5
2024;10;1159;A12;5
2024;10;2752;B01;3
2024;10;25;B02;3
2024;10;90;B03;3
2024;10;1152;C01;16
2024;10;105;C02;16
2024;10;1989;C03;16
2024;10;4023;C07;16
2024;10;2510;C08;16
2024;10;5772;C09;16
2024;10;6395;C10;16
2024;10;61;D01;5
2024;10;38;D05;5
2024;10;37;D06;5
2024;10;587;D07;5
2024;10;62;D10;5
2024;10;28;D11;5
2024;10;1516;G03;9
2024;10;1826;G04;9
2024;10;50;H01;4
2024;10;247;H02;4
2024;10;2216;H03;4
2024;10;20;H05;4
2024;10;1541;J01;9
2024;10;70;J02;9
2024;10;209;J05;9
2024;10;80;L01;12
2024;10;153;L02;12
2024;10;18;L03;12
2024;10;691;L04;12
2024;10;2100;M01;5
2024;10;38;M02;5
2024;10;306;M03;5
2024;10;364;M04;5
2024;10;215;M05;5
2024;10;5362;N02;35
2024;10;985;N03;35
2024;10;438;N04;35
2024;10;4347;N05;35
2024;10;5572;N06;35
2024;10;80;N07;35
2024;10;186;P01;1
2024;10;1004;R01;7
2024;10;2717;R03;7
2024;10;998;R06;7
2024;10;962;S01;2
2024;10;1517;A02;5
2024;10;38;A03;5
2024;10;33;A04;5
2024;10;189;A06;5
2024;10;217;A07;5
2024;10;26;A09;5
2024;10;2858;A10;5
2024;10;22;A11;5
2024;10;613;A12;5
2024;10;1854;B01;3
2024;10;17;B02;3
2024;10;41;B03;3
2024;10;524;C01;16
2024;10;76;C02;16
2024;10;1312;C03;16
2024;10;2699;C07;16
2024;10;1619;C08;16
2024;10;3717;C09;16
2024;10;4111;C10;16
2024;10;36;D01;5
2024;10;23;D05;5
2024;10;395;D07;5
2024;10;29;D10;5
2024;10;1037;G03;9
2024;10;1063;G04;9
2024;10;28;H01;4
2024;10;161;H02;4
2024;10;1296;H03;4
2024;10;857;J01;9
2024;10;34;J02;9
2024;10;88;J05;9
2024;10;77;L01;12
2024;10;102;L02;12
2024;10;375;L04;12
2024;10;1320;M01;5
2024;10;38;M02;5
2024;10;193;M03;5
2024;10;227;M04;5
2024;10;172;M05;5
2024;10;3615;N02;35
2024;10;657;N03;35
2024;10;328;N04;35
2024;10;2674;N05;35
2024;10;3480;N06;35
2024;10;48;N07;35
2024;10;128;P01;1
2024;10;502;R01;7
2024;10;1917;R03;7
2024;10;550;R06;7
2024;10;512;S01;2
2024;10;2134;A02;5
2024;10;48;A03;5
2024;10;73;A04;5
2024;10;36;A05;5
2024;10;171;A06;5
2024;10;265;A07;5
2024;10;35;A09;5
2024;10;4002;A10;5
2024;10;779;A12;5
2024;10;2702;B01;3
2024;10;22;B02;3
2024;10;67;B03;3
2024;10;788;C01;16
2024;10;73;C02;16
2024;10;1398;C03;16
2024;10;3420;C07;16
2024;10;2627;C08;16
2024;10;5494;C09;16
2024;10;5277;C10;16
2024;10;73;D01;5
2024;10;33;D05;5
2024;10;41;D06;5
2024;10;664;D07;5
2024;10;65;D10;5
2024;10;33;D11;5
2024;10;1528;G03;9
2024;10;1484;G04;9
2024;10;59;H01;4
2024;10;220;H02;4
2024;10;1838;H03;4
2024;10;1253;J01;9
2024;10;65;J02;9
2024;10;186;J05;9
2024;10;117;L01;12
2024;10;232;L02;12
2024;10;34;L03;12
2024;10;711;L04;12
2024;10;2084;M01;5
2024;10;36;M02;5
2024;10;345;M03;5
2024;10;324;M04;5
2024;10;173;M05;5
2024;10;5066;N02;35
2024;10;982;N03;35
2024;10;372;N04;35
2024;10;4026;N05;35
2024;10;5247;N06;35
2024;10;73;N07;35
2024;10;155;P01;1
2024;10;1128;R01;7
2024;10;2886;R03;7
2024;10;1111;R06;7
2024;10;1214;S01;2
2024;10;1672;A02;5
2024;10;31;A03;5
2024;10;46;A04;5
2024;10;227;A06;5
2024;10;182;A07;5
2024;10;26;A09;5
2024;10;2912;A10;5
2024;10;500;A12;5
2024;10;1733;B01;3
2024;10;51;B03;3
2024;10;707;C01;16
2024;10;47;C02;16
2024;10;1226;C03;16
2024;10;2592;C07;16
2024;10;1727;C08;16
2024;10;3727;C09;16
2024;10;2929;C10;16
2024;10;42;D01;5
2024;10;30;D05;5
2024;10;409;D07;5
2024;10;31;D10;5
2024;10;15;D11;5
2024;10;828;G03;9
2024;10;1192;G04;9
2024;10;36;H01;4
2024;10;159;H02;4
2024;10;1303;H03;4
2024;10;1086;J01;9
2024;10;52;J02;9
2024;10;84;J05;9
2024;10;79;L01;12
2024;10;172;L02;12
2024;10;42;L03;12
2024;10;448;L04;12
2024;10;1751;M01;5
2024;10;41;M02;5
2024;10;257;M03;5
2024;10;152;M04;5
2024;10;120;M05;5
2024;10;3721;N02;35
2024;10;636;N03;35
2024;10;255;N04;35
2024;10;2660;N05;35
2024;10;3445;N06;35
2024;10;53;N07;35
2024;10;123;P01;1
2024;10;721;R01;7
2024;10;2171;R03;7
2024;10;535;R06;7
2024;10;692;S01;2
2024;10;1459;A02;5
2024;10;29;A03;5
2024;10;56;A04;5
2024;10;189;A06;5
2024;10;165;A07;5
2024;10;15;A09;5
2024;10;2025;A10;5
2024;10;395;A12;5
2024;10;1445;B01;3
2024;10;31;B02;3
2024;10;50;B03;3
2024;10;468;C01;16
2024;10;31;C02;16
2024;10;826;C03;16
2024;10;1969;C07;16
2024;10;1440;C08;16
2024;10;2947;C09;16
2024;10;2243;C10;16
2024;10;30;D01;5
2024;10;33;D05;5
2024;10;244;D07;5
2024;10;49;D10;5
2024;10;728;G03;9
2024;10;772;G04;9
2024;10;36;H01;4
2024;10;113;H02;4
2024;10;918;H03;4
2024;10;798;J01;9
2024;10;25;J02;9
2024;10;82;J05;9
2024;10;80;L01;12
2024;10;125;L02;12
2024;10;389;L04;12
2024;10;1073;M01;5
2024;10;167;M03;5
2024;10;122;M04;5
2024;10;135;M05;5
2024;10;2566;N02;35
2024;10;383;N03;35
2024;10;215;N04;35
2024;10;1919;N05;35
2024;10;2447;N06;35
2024;10;33;N07;35
2024;10;64;P01;1
2024;10;498;R01;7
2024;10;1528;R03;7
2024;10;352;R06;7
2024;10;534;S01;2
2024;10;793;A02;5
2024;10;70;A06;5
2024;10;77;A07;5
2024;10;1100;A10;5
2024;10;24;A11;5
2024;10;221;A12;5
2024;10;680;B01;3
2024;10;19;B03;3
2024;10;240;C01;16
2024;10;27;C02;16
2024;10;526;C03;16
2024;10;1012;C07;16
2024;10;687;C08;16
2024;10;1455;C09;16
2024;10;1245;C10;16
2024;10;15;D01;5
2024;10;154;D07;5
2024;10;402;G03;9
2024;10;451;G04;9
2024;10;60;H02;4
2024;10;496;H03;4
2024;10;406;J01;9
2024;10;45;J05;9
2024;10;60;L02;12
2024;10;172;L04;12
2024;10;525;M01;5
2024;10;85;M03;5
2024;10;64;M04;5
2024;10;61;M05;5
2024;10;1472;N02;35
2024;10;272;N03;35
2024;10;126;N04;35
2024;10;1076;N05;35
2024;10;1399;N06;35
2024;10;21;N07;35
2024;10;38;P01;1
2024;10;221;R01;7
2024;10;840;R03;7
2024;10;241;R06;7
2024;10;206;S01;2
2024;10;3619;A02;5
2024;10;56;A03;5
2024;10;85;A04;5
2024;10;51;A05;5
2024;10;353;A06;5
2024;10;509;A07;5
2024;10;81;A09;5
2024;10;5997;A10;5
2024;10;1474;A12;5
2024;10;3976;B01;3
2024;10;79;B02;3
2024;10;122;B03;3
2024;10;1675;C01;16
2024;10;119;C02;16
2024;10;3030;C03;16
2024;10;5492;C07;16
2024;10;3920;C08;16
2024;10;8417;C09;16
2024;10;8322;C10;16
2024;10;82;D01;5
2024;10;87;D05;5
2024;10;39;D06;5
2024;10;1037;D07;5
2024;10;110;D10;5
2024;10;45;D11;5
2024;10;17;G02;9
2024;10;1925;G03;9
2024;10;2454;G04;9
2024;10;70;H01;4
2024;10;276;H02;4
2024;10;2789;H03;4
2024;10;15;H05;4
2024;10;2182;J01;9
2024;10;97;J02;9
2024;10;200;J05;9
2024;10;135;L01;12
2024;10;250;L02;12
2024;10;52;L03;12
2024;10;943;L04;12
2024;10;2923;M01;5
2024;10;50;M02;5
2024;10;461;M03;5
2024;10;392;M04;5
2024;10;241;M05;5
2024;10;7845;N02;35
2024;10;1345;N03;35
2024;10;689;N04;35
2024;10;4904;N05;35
2024;10;7943;N06;35
2024;10;132;N07;35
2024;10;217;P01;1
2024;10;1303;R01;7
2024;10;4574;R03;7
2024;10;1083;R06;7
2024;10;1115;S01;2
2024;10;20;V01;0
2024;10;834;A02;5
2024;10;100;A06;5
2024;10;96;A07;5
2024;10;16;A09;5
2024;10;1126;A10;5
2024;10;280;A12;5
2024;10;723;B01;3
2024;10;27;B03;3
2024;10;375;C01;16
2024;10;30;C02;16
2024;10;637;C03;16
2024;10;1153;C07;16
2024;10;799;C08;16
2024;10;1558;C09;16
2024;10;1569;C10;16
2024;10;176;D07;5
2024;10;423;G03;9
2024;10;483;G04;9
2024;10;61;H02;4
2024;10;563;H03;4
2024;10;380;J01;9
2024;10;33;J05;9
2024;10;24;L01;12
2024;10;77;L02;12
2024;10;174;L04;12
2024;10;627;M01;5
2024;10;94;M03;5
2024;10;78;M04;5
2024;10;80;M05;5
2024;10;1771;N02;35
2024;10;284;N03;35
2024;10;102;N04;35
2024;10;1124;N05;35
2024;10;1238;N06;35
2024;10;26;N07;35
2024;10;49;P01;1
2024;10;228;R01;7
2024;10;1000;R03;7
2024;10;216;R06;7
2024;10;271;S01;2
2024;10;1708;A02;5
2024;10;27;A03;5
2024;10;33;A04;5
2024;10;32;A05;5
2024;10;236;A06;5
2024;10;191;A07;5
2024;10;18;A09;5
2024;10;3037;A10;5
2024;10;12;A11;5
2024;10;629;A12;5
2024;10;1833;B01;3
2024;10;56;B03;3
2024;10;777;C01;16
2024;10;30;C02;16
2024;10;1391;C03;16
2024;10;2471;C07;16
2024;10;1728;C08;16
2024;10;3864;C09;16
2024;10;4033;C10;16
2024;10;41;D01;5
2024;10;37;D05;5
2024;10;423;D07;5
2024;10;26;D10;5
2024;10;799;G03;9
2024;10;1108;G04;9
2024;10;15;H01;4
2024;10;133;H02;4
2024;10;1047;H03;4
2024;10;905;J01;9
2024;10;38;J02;9
2024;10;127;J05;9
2024;10;78;L01;12
2024;10;154;L02;12
2024;10;27;L03;12
2024;10;425;L04;12
2024;10;1482;M01;5
2024;10;16;M02;5
2024;10;222;M03;5
2024;10;175;M04;5
2024;10;102;M05;5
2024;10;3860;N02;35
2024;10;618;N03;35
2024;10;219;N04;35
2024;10;2019;N05;35
2024;10;3128;N06;35
2024;10;48;N07;35
2024;10;125;P01;1
2024;10;532;R01;7
2024;10;2095;R03;7
2024;10;409;R06;7
2024;10;611;S01;2
2024;10;4359;A02;5
2024;10;97;A03;5
2024;10;83;A04;5
2024;10;61;A05;5
2024;10;482;A06;5
2024;10;604;A07;5
2024;10;99;A09;5
2024;10;5830;A10;5
2024;10;59;A11;5
2024;10;1961;A12;5
2024;10;4119;B01;3
2024;10;91;B02;3
2024;10;115;B03;3
2024;10;1111;C01;16
2024;10;102;C02;16
2024;10;2696;C03;16
2024;10;5759;C07;16
2024;10;4420;C08;16
2024;10;9063;C09;16
2024;10;9806;C10;16
2024;10;130;D01;5
2024;10;88;D05;5
2024;10;70;D06;5
2024;10;1612;D07;5
2024;10;224;D10;5
2024;10;57;D11;5
2024;10;22;G02;9
2024;10;3461;G03;9
2024;10;2463;G04;9
2024;10;143;H01;4
2024;10;400;H02;4
2024;10;3424;H03;4
2024;10;3636;J01;9
2024;10;194;J02;9
2024;10;586;J05;9
2024;10;233;L01;12
2024;10;444;L02;12
2024;10;72;L03;12
2024;10;1159;L04;12
2024;10;4275;M01;5
2024;10;80;M02;5
2024;10;793;M03;5
2024;10;470;M04;5
2024;10;316;M05;5
2024;10;8769;N02;35
2024;10;1922;N03;35
2024;10;674;N04;35
2024;10;7896;N05;35
2024;10;11586;N06;35
2024;10;189;N07;35
2024;10;276;P01;1
2024;10;2469;R01;7
2024;10;5322;R03;7
2024;10;2718;R06;7
2024;10;2844;S01;2
2024;10;62;V01;0
2024;10;238;A02;5
2024;10;23;A07;5
2024;10;286;A10;5
2024;10;85;A12;5
2024;10;243;B01;3
2024;10;91;C01;16
2024;10;241;C03;16
2024;10;371;C07;16
2024;10;208;C08;16
2024;10;526;C09;16
2024;10;314;C10;16
2024;10;60;D07;5
2024;10;155;G03;9
2024;10;143;G04;9
2024;10;27;H02;4
2024;10;195;H03;4
2024;10;106;J01;9
2024;10;18;L02;12
2024;10;75;L04;12
2024;10;119;M01;5
2024;10;29;M04;5
2024;10;21;M05;5
2024;10;432;N02;35
2024;10;96;N03;35
2024;10;34;N04;35
2024;10;292;N05;35
2024;10;386;N06;35
2024;10;83;R01;7
2024;10;199;R03;7
2024;10;87;R06;7
2024;10;81;S01;2
2024;11;722;A02;5
2024;11;17;A04;5
2024;11;45;A06;5
2024;11;103;A07;5
2024;11;20;A09;5
2024;11;1310;A10;5
2024;11;218;A12;5
2024;11;745;B01;3
2024;11;21;B03;3
2024;11;227;C01;18
2024;11;26;C02;18
2024;11;444;C03;18
2024;11;1016;C07;18
2024;11;758;C08;18
2024;11;1663;C09;18
2024;11;1567;C10;18
2024;11;16;D01;8
2024;11;221;D07;8
2024;11;15;D10;8
2024;11;595;G03;9
2024;11;447;G04;9
2024;11;19;H01;4
2024;11;78;H02;4
2024;11;525;H03;4
2024;11;556;J01;9
2024;11;57;J05;9
2024;11;51;L01;12
2024;11;64;L02;12
2024;11;209;L04;12
2024;11;729;M01;5
2024;11;119;M03;5
2024;11;101;M04;5
2024;11;48;M05;5
2024;11;1459;N02;36
2024;11;226;N03;36
2024;11;103;N04;36
2024;11;893;N05;36
2024;11;1463;N06;36
2024;11;21;N07;36
2024;11;43;P01;1
2024;11;341;R01;7
2024;11;929;R03;7
2024;11;374;R06;7
2024;11;450;S01;3
2024;11;1739;A02;5
2024;11;32;A03;5
2024;11;49;A04;5
2024;11;148;A06;5
2024;11;187;A07;5
2024;11;34;A09;5
2024;11;2784;A10;5
2024;11;41;A11;5
2024;11;679;A12;5
2024;11;1587;B01;3
2024;11;17;B02;3
2024;11;38;B03;3
2024;11;396;C01;18
2024;11;56;C02;18
2024;11;1083;C03;18
2024;11;2279;C07;18
2024;11;1634;C08;18
2024;11;3454;C09;18
2024;11;3662;C10;18
2024;11;53;D01;8
2024;11;29;D05;8
2024;11;25;D06;8
2024;11;433;D07;8
2024;11;34;D10;8
2024;11;1092;G03;9
2024;11;894;G04;9
2024;11;21;H01;4
2024;11;163;H02;4
2024;11;1177;H03;4
2024;11;1251;J01;9
2024;11;47;J02;9
2024;11;166;J05;9
2024;11;69;L01;12
2024;11;156;L02;12
2024;11;30;L03;12
2024;11;428;L04;12
2024;11;1518;M01;5
2024;11;290;M03;5
2024;11;210;M04;5
2024;11;120;M05;5
2024;11;3389;N02;36
2024;11;640;N03;36
2024;11;259;N04;36
2024;11;2456;N05;36
2024;11;3557;N06;36
2024;11;68;N07;36
2024;11;107;P01;1
2024;11;839;R01;7
2024;11;2115;R03;7
2024;11;965;R06;7
2024;11;763;S01;3
2024;11;3329;A02;5
